bounce,,stretching,,reflexive,
X,Y,X,Y,X,Y
3.2467532467532436,0.010666666666666602,7.034632034632033,0.9973333333333333,18.939393939393938,0.002666666666666595
4.329004329004327,0.22933333333333328,15.151515151515149,0.6586666666666666,30.844155844155836,0.09866666666666657
6.493506493506487,0.44533333333333325,26.5151515151515,0.4906666666666666,54.11255411255411,0.17599999999999993
15.692640692640687,0.6373333333333333,53.57142857142857,0.34133333333333327,88.2034632034632,0.21333333333333315
39.502164502164504,0.744,87.66233766233765,0.2666666666666666,121.75324675324677,0.22933333333333328
99.02597402597405,0.8186666666666667,137.98701298701297,0.21066666666666667,153.13852813852813,0.2426666666666666
179.1125541125541,0.8533333333333333,189.3939393939394,0.18133333333333324,193.72294372294374,0.2453333333333333
250.54112554112558,0.872,250.54112554112558,0.15733333333333321,250.54112554112558,0.2506666666666666
